date,bases,open_access_bases,bytes,open_access_bytes
"01/26/2010",14310498224318,13968507268947,32113159041976,31899582254996
"01/27/2010",14459368812688,14117377857317,32223164576353,32009587789373
"01/28/2010",14527796421791,14185805466420,32286278182982,32072701396002
"01/29/2010",14610401403386,14268410448015,32395241611494,32181664824514
"01/30/2010",14613532362985,14271541407614,32401761399266,32188184612286
"01/31/2010",14613859699261,14271868743890,32402490333370,32188913546390
"02/01/2010",14628139157634,14286148202263,32415120656975,32201543869995
"02/02/2010",14724487284325,14382496328954,32480487307741,32266910520761
"02/03/2010",14737996822097,14396005866726,32494610279622,32281033492642
"02/04/2010",14738485011905,14396494056534,32494948912650,32281372125670
"02/05/2010",14888058261285,14546067305914,33084011577896,32870434790916
"02/06/2010",14889864189403,14547873234032,33088102834523,32874526047543
"02/08/2010",14891300022383,14549309067012,33091420055715,32877843268735
"02/09/2010",14894196722305,14552205766934,33094784133884,32881207346904
"02/10/2010",14947643519887,14605652564516,33128513966350,32914937179370
"02/11/2010",14973953694473,14631962739102,33145283629912,32931706842932
"02/12/2010",14976049767172,14634058811801,33146934573000,32933357786020
"02/13/2010",14976091876154,14634100920783,33147036938949,32933460151969
"02/14/2010",15349624861789,15007633906418,33550308813492,33336732026512
"02/15/2010",15349907033382,15007916078011,33550956782469,33337379995489
"02/16/2010",15363780851047,15021789895676,33639550594564,33425973807584
"02/17/2010",15615353977657,15273363022286,33835774884970,33622198097990
"02/18/2010",15656118499552,15314127544181,33864128078162,33650551291182
"02/19/2010",17634905079325,17292914123954,39738623219622,39525046432642
"02/20/2010",17639261332205,17297270376834,39742200072132,39528623285152
"02/21/2010",17659910042885,17317919087514,39759939950961,39546363163981
"02/22/2010",17677479900092,17335488944721,39797386692143,39583809905163
"02/23/2010",17947453845573,17605462890202,40031220184474,39817643397494
"02/24/2010",18017659372527,17637379805835,40124172734756,39888656461953
"02/25/2010",18079507311524,17699227744832,40170287030845,39934770758042
"02/26/2010",18226201856387,17845922289695,40245512117003,40009995844200
"02/27/2010",18230112892633,17849833325941,40254451745452,40018935472649
"02/28/2010",18232721720365,17852442153673,40256147551918,40020631279115
"03/01/2010",18545613211322,18165333644630,40521343248250,40285826975447
"03/02/2010",18552173147222,18171893580530,40534657323271,40299141050468
"03/03/2010",18558393748003,18178114181311,40545329018023,40309812745220
"03/04/2010",18691303202822,18311023636130,40612405624328,40376889351525
"03/05/2010",18848092514229,18467812947537,40725818951543,40490302678740
"03/06/2010",18848186229924,18467906663232,40726034508099,40490518235296
"03/07/2010",18848296892739,18468017326047,40726283828586,40490767555783
"03/08/2010",18862973914915,18482694348223,40734692580222,40499176307419
"03/09/2010",18872372125528,18492092558836,40792661374658,40557145101855
"03/10/2010",18879472388378,18499192821686,40796965213431,40561448940628
"03/11/2010",18981007809763,18600728243071,40889013313264,40653497040461
"03/12/2010",18987491223055,18607211656363,40896266870733,40660750597930
"03/13/2010",19000546282377,18620266715685,40904959502794,40669443229991
"03/14/2010",19000547823623,18620268256931,40904962848434,40669446575631
"03/15/2010",19657803324845,19277523758153,44176259054717,43940742781914
"03/16/2010",19775871274364,19395591707672,44264226678031,44028710405228
"03/17/2010",19823876415185,19443596848493,44288437022888,44052920750085
"03/18/2010",19909530325361,19529250758669,44402383936262,44166867663459
"03/19/2010",20119847413497,19739567846805,44563038147116,44327521874313
"03/20/2010",20244890000825,19864610434133,45507799441263,45272283168460
"03/21/2010",20292439332120,19912159765428,45703758260901,45468241988098
"03/22/2010",20365309270824,19985029704132,45754757608225,45519241335422
"03/23/2010",20451307506987,20071027940295,45812806603813,45577290331010
"03/24/2010",20565194647477,20184915080785,45893637060802,45658120787999
"03/25/2010",20578896780018,20198617213326,45902094355516,45666578082713
"03/26/2010",20589821054830,20209541488138,45911306159322,45675789886519
"03/27/2010",20639636320806,20259356754114,45950590278770,45715074005967
"03/29/2010",20743664592625,20363385025933,46020310538580,45784794265777
"03/30/2010",20775676339763,20395396773071,46039832694899,45804316422096
"03/31/2010",20896944211486,20516664644794,46119520573794,45884004300991
"04/01/2010",20906758415235,20526478848543,46152832711777,45917316438974
"04/02/2010",20936357773074,20556078206382,46167053248527,45931536975724
"04/03/2010",20941476278986,20561196712294,46169439199284,45933922926481
"04/05/2010",20954306115187,20574026548495,46177656956203,45942140683400
"04/06/2010",20991699961867,20611420395175,46451094922852,46215578650049
"04/07/2010",21181224994708,20800945428016,47866927950056,47631411677253
"04/08/2010",21452131866188,21071852299496,48084534299360,47849018026557
"04/09/2010",21846151588340,21465872021648,49713940232132,49478423959329
"04/10/2010",21887057645581,21506778078889,50027414925366,49791898652563
"04/12/2010",21938204455088,21557924888396,50394028908866,50158512636063
"04/13/2010",22020944951381,21640665384689,50986623566498,50751107293695
"04/14/2010",22083530197718,21703250631026,51027961959255,50792445686452
"04/15/2010",22126542026510,21742142518418,51144576254601,50906412762286
"04/16/2010",22159057636018,21774658127926,51366138752625,51127975260310
"04/19/2010",22265790263132,21881390755040,52096348816953,51858185324638
"04/20/2010",22271568223291,21887168715199,52101435400000,51863271907685
"04/21/2010",22277809505875,21893409997783,52105794906760,51867631414445
"04/22/2010",22281779624313,21897380116221,52108476298725,51870312806410
"04/23/2010",22347532770123,21963133262031,52533718813333,52295555321018
"04/24/2010",22451330754608,22066931246516,53246424584861,53008261092546
"04/25/2010",22498802853091,22114403344999,53609782017079,53371618524764
"04/26/2010",22702830150863,22318430642771,54404792092497,54166628600182
"04/27/2010",22782159746394,22397760238302,54830408134513,54592244642198
"04/28/2010",22945459882930,22561060374838,56009448518338,55771285026023
"04/29/2010",23066402642961,22661564676499,56418222346254,56165688758953
"04/30/2010",23165110938117,22739857361455,56804574172211,56538858754809
"05/01/2010",23266660935330,22841407358668,57501908204735,57236192787333
"05/02/2010",23353782715830,22928529139168,58170301564709,57904586147307
"05/03/2010",23401755262216,22976501685554,58525281595922,58259566178520
"05/04/2010",23484716615985,23059463039323,58919523726197,58653808308795
"05/05/2010",23582411805123,23157158228461,59666923088473,59401207671071
"05/06/2010",24118303365717,23450536873169,60792385649943,60365212568147
"05/07/2010",24197047594734,23528436846648,61194336666972,60765356221824
"05/08/2010",24320932213064,23652321464978,62055228353301,61626247908153
"05/09/2010",24358054339823,23689441831308,62336116893239,61907132222196
"05/10/2010",24446957475568,23778344967053,62957668886077,62528684215034
"05/11/2010",24670685924089,23981759035194,63736876621235,63288738935879
"05/12/2010",24772731039517,24083804150622,64451986435321,64003848749965
"05/13/2010",24778389198587,24089462309692,64457194043835,64009056358479
"05/14/2010",25010191240093,24320757040947,64649990772303,64200730500259
"05/15/2010",25057973375539,24368126396589,64691848743691,64241740084258
"05/17/2010",25059135126243,24369288147293,64694211677349,64244103017916
"05/18/2010",25061767041775,24369461049085,64699872826857,64244495987044
"05/19/2010",25093044603019,24389877520208,64755932456421,64277109064889
"05/20/2010",25097389741471,24390031973559,64765312514749,64277453252650
"05/21/2010",25104739135114,24397368825384,64771160522329,64283274869201
"05/22/2010",25112233198968,24404175210100,64777607103661,64288274712853
"05/23/2010",25115288908592,24405655550596,64781981019341,64289231987540
"05/24/2010",25122640661314,24412063534030,64788652114297,64293789901995
"05/25/2010",25225151884208,24510896460941,64857910652794,64354933970134
"05/26/2010",25244626990192,24530351245694,64872206307413,64369181025169
"05/27/2010",25273173574096,24556549320212,64899947396599,64391925089255
"05/28/2010",25281924175087,24558121590996,64917678074732,64394373792246
"05/31/2010",25284879191552,24561076607461,64920983524403,64397679241917
"06/01/2010",25392952727943,24668443922272,64993667387389,64468857344996
"06/02/2010",25394214505200,24669683483424,64996617062728,64471759161085
"06/04/2010",25525991386710,24795060231791,65086849402895,64547387170867
"06/06/2010",25526298915555,24795367760636,65087560199574,64548097967546
"06/07/2010",25620468276983,24887181702725,65163616778860,64619112176868
"06/08/2010",25858383005160,25125057093902,65362478603916,64817885765438
"06/09/2010",25872669781258,25128137862493,65389240042106,64820601753463
"06/10/2010",25874206232228,25129662660342,65390610189731,64821946648155
"06/11/2010",25885430618642,25139529753814,65405246076349,64835123336980
"06/14/2010",25888287562888,25142386698060,65408300681628,64838177942259
"06/15/2010",25891577734421,25145409398520,65413066826254,64842357411638
"06/16/2010",25988352135363,25241937647616,65478048620367,64906801282688
"06/17/2010",26144507711653,25391695288530,65708713141260,65123506711686
"06/18/2010",26289951041529,25537138618406,65791897403635,65206690974061
"06/19/2010",26290222033991,25537409610868,65792546976358,65207340546784
"06/21/2010",26302122559402,25539816217672,65816187396400,65210562099049
"06/22/2010",26303682394745,25541376053015,65819707418042,65214082120691
"06/23/2010",26316408487119,25554102145389,65832604888897,65226979591546
"06/24/2010",26335903749691,25573597407961,65847488393038,65241863095687
"06/25/2010",26466950519116,25704477574220,65985242513559,65379250172255
"06/26/2010",26470862503444,25708389558548,66026668978595,65420676637291
"06/27/2010",26474142358444,25711669413548,66028997678090,65423005336786
"06/28/2010",26479896839824,25717423894928,66057950992456,65451958651152
"06/29/2010",26499191675099,25736718730203,66135556166400,65529563825096
"06/30/2010",26605333895357,25842860950461,66874200755830,66268208414526
"07/01/2010",26682527534598,25920054589702,67017113772157,66411121430853
"07/02/2010",26688503014021,25925677224207,67024692111231,66417914664664
"07/03/2010",26689425578690,25926599788876,67026873466682,66420096020115
"07/04/2010",26754048374754,25991222584940,67056502872764,66449725426197
"07/06/2010",26755111520398,25992285730584,67058541791460,66451764344893
"07/07/2010",26760167280273,25997341490459,67062035592668,66455258146101
"07/08/2010",27584114768487,26079219420222,70394224325553,66558031710216
"07/09/2010",28008958365154,26126256360727,72274509696056,66587373602041
"07/10/2010",28259116866656,26127303599873,73433884556973,66589773679299
"07/11/2010",28273222498576,26127303599873,73441429315020,66589773679299
"07/12/2010",29154051260090,26263565157495,77741552869345,66671643618992
"07/13/2010",29302075803700,26263565157495,77827830259787,66671643618992
"07/14/2010",29691695986009,26498194903274,78038520729050,66786099397608
"07/15/2010",29887181272578,26507868026433,78158359040796,66794104238754
"07/16/2010",29994550162761,26518808282798,78215903704387,66802607743933
"07/17/2010",30013649690340,26522653586391,78230214762494,66809556044538
"07/19/2010",30075184100305,26535968042584,78269286150541,66821741999179
"07/20/2010",30091573110400,26543999384679,78280166377619,66827897024926
"07/21/2010",30100546000395,26552972274674,78290075495493,66837806142800
"07/22/2010",30137567129513,26589993403792,78650652086086,67198382733393
"07/23/2010",30189593071540,26642019345819,79522705726253,68070436373560
"07/24/2010",30219043654547,26671469928826,79807916813262,68355647460569
"07/25/2010",30301236845381,26753663119660,79866234808689,68413965455996
"07/26/2010",30451988286134,26904414560413,79959683586222,68507414233529
"07/27/2010",30473123130791,26925549405070,79982528866689,68530259513996
"07/28/2010",30503215180212,26955641454491,80046864080864,68594594728171
"07/29/2010",32047668060322,26955730079601,80956127318458,68594796765218
"07/30/2010",32169546981094,26961585158173,81029543384861,68598351579737
"07/31/2010",32173283177359,26965321354438,81034067116259,68602875311135
"08/01/2010",32174834382897,26966872559976,81037533978468,68606342173344
"08/02/2010",32187307855749,26969296334678,81049545458570,68610764583737
"08/03/2010",32204119024242,26986107503171,81064930640829,68626149765996
"08/04/2010",35258434831775,30040423310704,83195176870103,70756395995270
"08/05/2010",35320525993812,30064599528941,83241122110098,70778185559289
"08/06/2010",35336176733758,30080250268887,83259016558150,70796080007341
"08/07/2010",35342074753704,30080574189052,83272480883748,70796864203420
"08/09/2010",37565015783434,30207456698003,86229221942885,70895385527990
"08/10/2010",37640834132445,30239856803814,86283000191898,70922885766130
"08/11/2010",37715963665743,30255334644637,86371891980044,70956949233297
"08/12/2010",37748625524472,30287996503366,86399247393577,70984304646830
"08/13/2010",38361381493130,30303951560911,86765601626695,70994363578190
"08/14/2010",38877713872694,30305986381675,87074063400652,70995514169818
"08/16/2010",38930273442874,30358545951855,87110375075754,71031825844920
"08/17/2010",39248445321431,30400044481584,87309556416329,71066419716719
"08/18/2010",39389218040759,30540817200912,87401619668396,71158482968786
"08/19/2010",39819290943622,30961269699575,87653957933760,71405236301458
"08/20/2010",40284376482482,31403081363635,87918702809054,71655523948353
"08/21/2010",40694748429882,31813453311035,88156369609496,71893190748795
"08/22/2010",40706049124239,31824754005392,88167011512836,71903832652135
